PATHWAY_URI	DISPLAY_NAME	DIRECT_SUB_PATHWAY_URIS	ALL_SUB_PATHWAY_URIS
biofactoid:22fb2634-ab0f-4715-8464-ce10b82b1246	Insulin induces insulin receptor degradation in the liver through EphB4.		
inoh:id1779845893_Acetyl_CoA___Dihydro_lipoamide___CoA___6_S_Acetyl_dihydro_lipoamide	Acetyl-CoA + Dihydro-lipoamide = CoA + 6-S-Acetyl-dihydro-lipoamide ( Butanoate metabolism )		
inoh:id1414535507_Thymidine___Orthophosphate___2_Deoxy_D_ribose_1_phosphate___Thymine	Thymidine + Orthophosphate = 2-Deoxy-D-ribose 1-phosphate + Thymine ( Pyrimidine Nucleotides and Nucleosides metabolism )		
inoh:id1421258500_ATP___Pyruvic_acid___CO2___H2O___ADP___Oxaloacetic_acid___Orthophosphate	ATP + Pyruvic acid + CO2 + H2O = ADP + Oxaloacetic acid + Orthophosphate ( Alanine,Aspartic acid and Asparagine metabolism )		
inoh:id332646404_arteriogenesis	arteriogenesis ( PDGF signaling pathway )		
inoh:id1164731405_Mammalian_Notch_signaling_pathway	Mammalian Notch signaling pathway ( Notch signaling pathway Diagram )		inoh:id1958939907_Notch_secretory_pathway__Mammal_;inoh:id1187449635_Differentiation__Mammal_;
inoh:id1740953368_Secretory_pathway_of_Hh	Secretory pathway of Hh ( Hedgehog signaling pathway )		
inoh:id1050401616_Gene_expression_of_smad6_7_by_R_smad_smad4	Gene expression of smad6/7 by R-smad:smad4 ( TGF-beta_super_family_signaling_pathway(canonical) )		
inoh:id6559314_NAD_____S__Malic_acid___NADH___Pyruvic_acid___CO2	NAD+ + (S)-Malic acid = NADH + Pyruvic acid + CO2 ( Pyruvate metabolism )		
inoh:id1285545224_Succinyl_CoA___Acetoacetic_acid___Succinic_acid___Acetoacetyl_CoA	Succinyl-CoA + Acetoacetic acid = Succinic acid + Acetoacetyl-CoA ( Valine,Leucine and Isoleucine degradation )		
inoh:id1100283239_NAD____3_4_Dihydroxy_mandelaldehyde___H2O___NADH___3_4_Dihydroxy_mandelic_acid	NAD+ + 3,4-Dihydroxy-mandelaldehyde + H2O = NADH + 3,4-Dihydroxy-mandelic acid ( Tyrosine metabolism )		
inoh:id1439549560_Cell_differentiation__Mammal_	Cell differentiation (Mammal) ( Mammalian Wnt signaling pathway Diagram )		
inoh:id1325712762_Butanoate_metabolism	Butanoate metabolism ( Butanoate metabolism )		inoh:id1233783738_Butanoyl_CoA___Acceptor___Crotonoyl_CoA___Reduced_acceptor;inoh:id604416425_Succinyl_CoA___Acetoacetic_acid___Succinic_acid___Acetoacetyl_CoA;inoh:id934835009_NAD_____S__3_Hydroxy_butanoyl_CoA___NADH___Acetoacetyl_CoA;inoh:id21609061__S__3_Hydroxy_butanoyl_CoA___Crotonoyl_CoA___H2O;inoh:id625901700__S__3_Hydroxy_3_methyl_glutaryl_CoA___Acetyl_CoA___Acetoacetic_acid;inoh:id1233545546__2_Acetyl_CoA___CoA___Acetoacetyl_CoA;inoh:id463415391_NAD_____R__3_Hydroxy_butanoic_acid___NADH___Acetoacetic_acid;
biofactoid:b33c1a66-d825-493b-8cef-65e80cf859d6	Galectin 7 leads to a relative reduction in CD4+ T cells, mediated by PD-1.		
inoh:id774209541_Gene_expression_of_smad7_by_R_smad_smad4	Gene expression of smad7 by R-smad:smad4 ( TGF-beta_super_family_signaling_pathway(canonical) )		
inoh:id65985736_AKT_PKB__TOR_signaling	AKT(PKB)-TOR signaling ( Insulin receptor signaling (D. melanogaster) )		inoh:id120238525_AKT_PKB__activation_signaling;
biofactoid:a8963a18-6e34-48e9-8ce2-9fe4f44c9e75	ZHX2 promotes HIF1α oncogenic signaling in triple-negative breast cancer.		
http://bioregistry.io/reactome:R-HSA-532668	N-glycan trimming in the ER and Calnexin/Calreticulin cycle	http://bioregistry.io/reactome:R-HSA-901042;	http://bioregistry.io/reactome:R-HSA-901032;http://bioregistry.io/reactome:R-HSA-901042;
panther:_SNARE_complex_dissembly_s87_sa77_	SNARE complex dissembly		
panther:_Priming_s101_sa86_	Priming		
biofactoid:e82c126c-58d9-4ff0-b2ca-9460124e13ff	Pharmacological Inhibition of PTEN Rescues Dopaminergic Neurons by Attenuating Apoptotic and Neuroinflammatory Signaling Events.		
biofactoid:3d2f4725-b04d-4b6e-a4d9-7515f6b6ed27	Regulation of dual leucine zipper kinase activity through its interaction with calcineurin.		
biofactoid:6754ac78-d1ce-4aff-ad87-7f7402d8b138	Viral-mediated noisy gene expression reveals biphasic E2f1 response to MYC.		
inoh:id1951087870_AKT_PKB__activation_signaling	AKT(PKB) activation signaling ( Insulin receptor signaling (C. elegans) )		
pid:pid_10878	GMCSF-mediated signaling events		pid:pid_8394;pid:pid_11038;pid:pid_1083;
inoh:id122436125_Heterotrimeric_GPCR_signaling_pathway__through_Dopamine_and_G_alpha_s_	Heterotrimeric GPCR signaling pathway (through Dopamine and G alpha s) ( GPCR Dopamine D1like receptor signaling pathway )		inoh:id1517094791_G_alpha_s_GDP_GTP_exchange_signaling;inoh:id1518559620_PKA_activation_signaling;
biofactoid:e3759ce8-4716-41c3-a8aa-2e44f26bd2c8	Structural and mechanistic insights into the MCM8/9 helicase complex.		
inoh:id1665178709_Gene_expression_of_Mae_by_PntP2	Gene expression of Mae by PntP2 ( EGF signaling pathway Diagram )		
inoh:id595060613_Caspase3_activation_signaling	Caspase3 activation signaling ( TNFR1 signaling pathway )		
inoh:id1042256756_NAD_____S__Malic_acid___NADH___Pyruvic_acid___CO2	NAD+ + (S)-Malic acid = NADH + Pyruvic acid + CO2 ( Glycolysis and Gluconeogenesis )		
pid:pid_10395	protein ubiquitination		
biofactoid:7192b0ed-4557-4e5b-8c61-5cb8e92b10f0	POH1 facilitates pancreatic carcinogenesis through MYC-driven acinar-to-ductal metaplasia and is a potential therapeutic target.		
pid:pid_10443	Regulation of RAC1 activity		
pid:pid_10428	Glypican pathway		
pid:pid_10168	HIV-1 Nef: Negative effector of Fas and TNF-alpha		pid:pid_6459;pid:pid_10395;
biofactoid:20e9949c-4d79-4f89-80d6-d6a10bec7b49	The cryo-EM structure of ASK1 reveals an asymmetric architecture allosterically modulated by TRX1.		
inoh:id1799496882_Negative_regulation_of_gene_expression	Negative regulation of gene expression ( Insulin receptor signaling )		
biofactoid:e713d053-ad08-4d2a-ac5e-e310a80cd91b	LD Motif Recognition by Talin: Structure of the Talin-DLC1 Complex.		
http://bioregistry.io/reactome:R-HSA-1679131	Trafficking and processing of endosomal TLR		
inoh:id2008869194__2_Methyl_butanoyl_CoA___Acceptor___2_Methylbut_2_enoyl_CoA___Reduced_acceptor	2-Methyl-butanoyl-CoA + Acceptor = 2-Methylbut-2-enoyl-CoA + Reduced acceptor ( Valine,Leucine and Isoleucine degradation )		
inoh:id1948988393_ERK_cascade	ERK cascade ( PDGF signaling pathway )		
pid:pid_12211	positive regulation of translational initiation		
pid:pid_12641	Insulin Pathway		pid:pid_12935;pid:pid_12886;
pid:pid_12337	regulation of actin cytoskeleton organization		
pid:pid_12387	Amino Acids		
pid:pid_12447	translational initiation		
pid:pid_12481	rRNA transcription		
pid:pid_12485	regulation of protein stability		
pid:pid_12489	lipid biosynthetic process		
pid:pid_12935	tumor necrosis factor-mediated signaling pathway		
inoh:id767127261_NADP____D_Glucose___NADPH___D_Glucono_1_5_lactone	NADP+ + D-Glucose = NADPH + D-Glucono-1,5-lactone ( Pentose phosphate cycle )		
pid:pid_12886	negative regulation of MAPKKK cascade		
pid:pid_11928	reduction of cytosolic calcium ion concentration		
pid:pid_11963	macroautophagy		
pid:pid_11038	Monocyte		
pid:pid_11722	T cell proliferation during immune response		
pid:pid_11662	positive regulation of mast cell cytokine production		
pid:pid_11633	CD4-positive alpha-beta T cell lineage commitment		
pid:pid_11671	cytokine production during immune response		
pid:pid_11680	mast cell activation		
pid:pid_11763	T cell activation		
pid:pid_11791	T cell differentiation		
pid:pid_11797	mTOR signaling pathway		pid:pid_12481;pid:pid_5315;pid:pid_12489;pid:pid_12447;pid:pid_12337;pid:pid_11928;pid:pid_11963;pid:pid_12485;pid:pid_12387;pid:pid_12211;
pid:pid_11483	activation-induced cell death of T cells		
pid:pid_11401	IL2 signaling events mediated by STAT5		pid:pid_11448;pid:pid_11463;pid:pid_11483;pid:pid_8394;
pid:pid_11463	G1/S transition of mitotic cell cycle		
pid:pid_11448	CD4-positive CD25-positive alpha-beta regulatory T cell lineage commitment		
pid:pid_11614	monocyte differentiation		
pid:pid_11552	IL27-mediated signaling events		pid:pid_8871;pid:pid_11614;pid:pid_11722;pid:pid_11662;pid:pid_11671;pid:pid_11791;pid:pid_11633;pid:pid_11763;pid:pid_11553;pid:pid_11680;pid:pid_1861;pid:pid_8836;pid:pid_8858;pid:pid_8619;
pid:pid_11553	T-helper 2 cell differentiation		
inoh:id781761423_Cell_proliferation	Cell proliferation ( TNFR1 signaling pathway )		
pid:pid_15017	focal adhesion assembly		
pid:pid_15002	regulation of vascular permeability		
pid:pid_15105	RAC1 signaling pathway		pid:pid_15704;pid:pid_1035;pid:pid_15618;pid:pid_15569;pid:pid_15106;pid:pid_15502;pid:pid_15416;pid:pid_15488;pid:pid_15421;pid:pid_15523;
pid:pid_15106	positive regulation of NAD(P)H oxidase activity		
pid:pid_14767	Endothelial Cell		
pid:pid_14587	chemotaxis		
pid:pid_14591	Dendritic Cell		
pid:pid_14565	PAR1-mediated thrombin signaling events		pid:pid_13460;pid:pid_1878;pid:pid_15002;pid:pid_13538;pid:pid_14591;pid:pid_1861;pid:pid_14930;pid:pid_14767;pid:pid_15017;pid:pid_14587;
panther:_Cell_Survival_s15_a17_	Cell Survival		
panther:_muscle_contraction_s97_a100_	muscle contraction		
pid:pid_14930	positive regulation of stress fiber assembly		
http://bioregistry.io/reactome:R-HSA-2262752	Cellular responses to stress	http://bioregistry.io/reactome:R-HSA-9648895;http://bioregistry.io/reactome:R-HSA-381119;http://bioregistry.io/reactome:R-HSA-3371497;http://bioregistry.io/reactome:R-HSA-9840373;http://bioregistry.io/reactome:R-HSA-9711097;http://bioregistry.io/reactome:R-HSA-1234174;http://bioregistry.io/reactome:R-HSA-2559583;http://bioregistry.io/reactome:R-HSA-9707616;http://bioregistry.io/reactome:R-HSA-9711123;http://bioregistry.io/reactome:R-HSA-3371556;	http://bioregistry.io/reactome:R-HSA-9633012;http://bioregistry.io/reactome:R-HSA-9818030;http://bioregistry.io/reactome:R-HSA-9711097;http://bioregistry.io/reactome:R-HSA-9818032;http://bioregistry.io/reactome:R-HSA-380994;http://bioregistry.io/reactome:R-HSA-3299685;http://bioregistry.io/reactome:R-HSA-3371511;http://bioregistry.io/reactome:R-HSA-3371556;http://bioregistry.io/reactome:R-HSA-9707587;http://bioregistry.io/reactome:R-HSA-9707564;http://bioregistry.io/reactome:R-HSA-3371453;http://bioregistry.io/reactome:R-HSA-3371497;http://bioregistry.io/reactome:R-HSA-9708530;http://bioregistry.io/reactome:R-HSA-9818749;http://bioregistry.io/reactome:R-HSA-9840373;http://bioregistry.io/reactome:R-HSA-3371571;http://bioregistry.io/reactome:R-HSA-2559583;http://bioregistry.io/reactome:R-HSA-2559582;http://bioregistry.io/reactome:R-HSA-381042;http://bioregistry.io/reactome:R-HSA-9818025;http://bioregistry.io/reactome:R-HSA-2559580;http://bioregistry.io/reactome:R-HSA-9818026;http://bioregistry.io/reactome:R-HSA-9818027;http://bioregistry.io/reactome:R-HSA-9818028;http://bioregistry.io/reactome:R-HSA-381183;http://bioregistry.io/reactome:R-HSA-1234176;http://bioregistry.io/reactome:R-HSA-381119;http://bioregistry.io/reactome:R-HSA-2559586;http://bioregistry.io/reactome:R-HSA-2559585;http://bioregistry.io/reactome:R-HSA-381038;http://bioregistry.io/reactome:R-HSA-1234174;http://bioregistry.io/reactome:R-HSA-2559584;http://bioregistry.io/reactome:R-HSA-9711123;http://bioregistry.io/reactome:R-HSA-1234158;http://bioregistry.io/reactome:R-HSA-9639288;http://bioregistry.io/reactome:R-HSA-8874211;http://bioregistry.io/reactome:R-HSA-3371568;http://bioregistry.io/reactome:R-HSA-8874177;http://bioregistry.io/reactome:R-HSA-9648895;http://bioregistry.io/reactome:R-HSA-381070;http://bioregistry.io/reactome:R-HSA-9755511;http://bioregistry.io/reactome:R-HSA-9762114;http://bioregistry.io/reactome:R-HSA-9707616;http://bioregistry.io/reactome:R-HSA-9818035;http://bioregistry.io/reactome:R-HSA-381033;http://bioregistry.io/reactome:R-HSA-9759194;
inoh:id2032861197_regulation_of_target_gene_expression_by_NF_kB	regulation of target gene expression by NF-kB ( IL-1 signaling pathway (through NF-kappaB) )		
pid:pid_14058	Signaling mediated by p38-alpha and p38-beta		
pid:pid_13460	platelet aggregation		
inoh:id1402082965_Gene_expression_of_Sprouty2	Gene expression of Sprouty2 ( FGF signaling pathway )		
pid:pid_13534	Biphasic Pattern		
pid:pid_13538	Regulation of Cell Shape		
pid:pid_13542	Signaling events mediated by HDAC Class II		pid:pid_13787;pid:pid_13910;pid:pid_13574;
pid:pid_13574	positive regulation of chromatin silencing		
pid:pid_13344	PAR4-mediated thrombin signaling events		pid:pid_13460;pid:pid_13538;pid:pid_13534;
pid:pid_13910	cell motility		
pid:pid_13787	nuclear import		
inoh:id729359990_Negative_regulation_of__Phosphorylation_of_cytokine_receptor__in_JAK_STAT_pathway	Negative regulation of (Phosphorylation of cytokine receptor) in JAK STAT pathway ( JAK-STAT pathway and regulation pathway Diagram )		
pid:pid_17138	endothelial cell proliferation		
pid:pid_17435	substrate adhesion-dependent cell spreading		
pid:pid_17391	Alpha9 beta1 integrin signaling events		pid:pid_8578;pid:pid_17435;
pid:pid_17317	sprouting angiogenesis		
inoh:id1748485397_AKT_PKB__GSK3beta_signaling	AKT(PKB)-GSK3beta signaling ( Insulin receptor signaling (Mammal) )		
inoh:id387636177_PKA_activation_signaling	PKA activation signaling ( GPCR signaling (G alpha s, PKA and ERK) )		
pid:pid_17933	axon guidance		
pid:pid_17788	Neurotrophic factor-mediated Trk receptor signaling		pid:pid_1546;pid:pid_18451;pid:pid_18055;pid:pid_1861;pid:pid_1784;pid:pid_17933;pid:pid_5549;
pid:pid_16951	prophase		
pid:pid_16955	ALK1 signaling events		pid:pid_17317;pid:pid_2284;pid:pid_17138;
pid:pid_16917	G1 phase of mitotic cell cycle		
pid:pid_16764	interferon-gamma receptor activity		
pid:pid_16886	PLK3 signaling events		pid:pid_16917;pid:pid_6790;pid:pid_16951;
pid:pid_16135	Glucocorticoid receptor regulatory network		pid:pid_16604;pid:pid_16638;pid:pid_12485;pid:pid_16764;pid:pid_1083;pid:pid_16453;pid:pid_1415;pid:pid_16530;pid:pid_16212;pid:pid_16187;pid:pid_1861;pid:pid_16291;pid:pid_5315;pid:pid_1717;
pid:pid_16187	T-Lymphocyte		
pid:pid_16291	Pituitary Gland		
pid:pid_16212	response to hypoxia		
pid:pid_16026	positive regulation of JNK cascade		
pid:pid_16530	interleukin-1 receptor activity		
pid:pid_16638	chromatin remodeling		
pid:pid_16604	prolactin receptor activity		
pid:pid_16453	histone acetylation		
pid:pid_15618	Wnt receptor activity		
pid:pid_15715	Nectin adhesion pathway		pid:pid_15829;pid:pid_3676;pid:pid_16026;
pid:pid_15704	positive regulation of Wnt receptor signaling pathway		
pid:pid_15488	positive regulation of NF-kappaB transcription factor activity		
pid:pid_15416	regulation of cell cycle		
pid:pid_15421	lamellipodium assembly		
pid:pid_15569	actin filament depolymerization		
pid:pid_15502	cellular response to amino acid starvation		
pid:pid_15523	neuron projection development		
pid:pid_15829	positive regulation of lamellipodium assembly		
inoh:id1782907679_L_Glutamine___D_Fructose_6_phosphate___L_Glutamic_acid___D_Glucosamine_6_phosphate	L-Glutamine + D-Fructose 6-phosphate = L-Glutamic acid + D-Glucosamine 6-phosphate ( Aminosugars metabolism )		
pid:pid_19223	response to DNA damage stimulus		
pid:pid_19114	G2/M transition of mitotic cell cycle		
pid:pid_19154	mitotic metaphase/anaphase transition		
pid:pid_19314	CD40/CD40L signaling		pid:pid_19644;pid:pid_19555;pid:pid_19550;pid:pid_19583;pid:pid_19482;pid:pid_5315;pid:pid_19605;pid:pid_19516;pid:pid_11038;pid:pid_19668;
pid:pid_19668	regulation of isotype switching to IgG isotypes		
pid:pid_19644	regulation of germinal center formation		
pid:pid_19605	B cell proliferation		
pid:pid_19790	TRAIL signaling pathway		pid:pid_20093;pid:pid_19892;pid:pid_1784;pid:pid_15488;pid:pid_20002;
pid:pid_19516	epithelial cell		
pid:pid_19583	plasma cell differentiation		
pid:pid_19555	B-Lymphocyte		
pid:pid_19550	regulation of isotype switching to IgE isotypes		
pid:pid_19482	B cell affinity maturation		
pid:pid_19892	response to oxidative stress		
pid:pid_18451	Schwann cell development		
inoh:id2013468160_G_alpha_s_GDP_GTP_exchange_signaling	G alpha s GDP-GTP exchange signaling ( GPCR signaling (G alpha s, PKA and ERK) )		
pid:pid_18055	ubiquitin-dependent protein catabolic process		
pid:pid_18721	Aurora B signaling		pid:pid_19114;pid:pid_19223;pid:pid_19154;pid:pid_18827;pid:pid_5315;pid:pid_18900;pid:pid_4110;pid:pid_4154;
pid:pid_18827	cytokinesis		
pid:pid_18900	mitotic prometaphase		
panther:_Gene_transcription_s39_a47__9d41faac2cc1cd36c429122bf981b1b6	Gene transcription		
biofactoid:891d1d8d-36d4-4f74-9f3c-f0015b688b7e	A phospho-tyrosine-based signaling module using SPOP, CSK, and LYN controls TLR-induced IRF activity.		
biofactoid:816c3f77-1093-4c9f-8353-67ab7aa60c07	Drp1-Zip1 Interaction Regulates Mitochondrial Quality Surveillance System.		
inoh:id1716799216__2_Oxo_acid___L_Ornithine___L_Amino_acid___L_Glutamate_5_semialdehyde	2-Oxo acid + L-Ornithine = L-Amino acid + L-Glutamate 5-semialdehyde ( Arginine and Proline metabolism )		
http://bioregistry.io/reactome:R-HSA-2978092	Abnormal conversion of 2-oxoglutarate to 2-hydroxyglutarate		
http://bioregistry.io/reactome:R-HSA-3560801	Defective B3GAT3 causes JDSSDHD		
http://bioregistry.io/reactome:R-HSA-3560782	Diseases associated with glycosaminoglycan metabolism	http://bioregistry.io/reactome:R-HSA-3595172;http://bioregistry.io/reactome:R-HSA-3595174;http://bioregistry.io/reactome:R-HSA-3656243;http://bioregistry.io/reactome:R-HSA-3656253;http://bioregistry.io/reactome:R-HSA-3656234;http://bioregistry.io/reactome:R-HSA-3560801;http://bioregistry.io/reactome:R-HSA-3656244;http://bioregistry.io/reactome:R-HSA-3656225;http://bioregistry.io/reactome:R-HSA-3656248;http://bioregistry.io/reactome:R-HSA-3656237;http://bioregistry.io/reactome:R-HSA-3595177;http://bioregistry.io/reactome:R-HSA-3560796;http://bioregistry.io/reactome:R-HSA-4420332;http://bioregistry.io/reactome:R-HSA-3560783;http://bioregistry.io/reactome:R-HSA-3560792;	http://bioregistry.io/reactome:R-HSA-3595172;http://bioregistry.io/reactome:R-HSA-3595174;http://bioregistry.io/reactome:R-HSA-3656243;http://bioregistry.io/reactome:R-HSA-3656253;http://bioregistry.io/reactome:R-HSA-3656234;http://bioregistry.io/reactome:R-HSA-3560801;http://bioregistry.io/reactome:R-HSA-3656244;http://bioregistry.io/reactome:R-HSA-3656225;http://bioregistry.io/reactome:R-HSA-3656237;http://bioregistry.io/reactome:R-HSA-3656248;http://bioregistry.io/reactome:R-HSA-3595177;http://bioregistry.io/reactome:R-HSA-3560796;http://bioregistry.io/reactome:R-HSA-4420332;http://bioregistry.io/reactome:R-HSA-3560783;http://bioregistry.io/reactome:R-HSA-3560792;
http://bioregistry.io/reactome:R-HSA-3560783	Defective B4GALT7 causes EDS, progeroid type		
http://bioregistry.io/reactome:R-HSA-3560792	Defective SLC26A2 causes chondrodysplasias		
http://bioregistry.io/reactome:R-HSA-3560796	Defective PAPSS2 causes SEMD-PA		
biofactoid:5f0f4fa7-d9c1-4c18-b721-1ea14330571d	Depletion of SMN Protein in Mesenchymal Progenitors Impairs the Development of Bone and Neuromuscular Junction in Spinal Muscular Atrophy		
